event_id,account_id,user_id,event_name,entity_type,entity_id,event_at_utc,ingested_at_utc
evt_0000712,acc_0002,usr_00016,dashboard_viewed,account,acc_0002,2026-01-25 00:00:00+00:00,2026-01-25 00:00:00+00:00
evt_0000713,acc_0002,usr_00022,work_note_added,task,tsk_000205,2026-01-11 00:00:00+00:00,2026-01-12 00:00:00+00:00
evt_0000714,acc_0002,usr_00021,project_created,project,prj_00012,2026-01-17 00:00:00+00:00,2026-01-17 00:00:00+00:00
evt_0000715,acc_0002,usr_00021,project_created,project,prj_00012,2025-12-20 00:00:00+00:00,2025-12-22 00:00:00+00:00
evt_0000716,acc_0002,usr_00017,task_status_changed,task,tsk_000206,2026-01-05 00:00:00+00:00,2026-01-05 00:00:00+00:00
evt_0000717,acc_0002,usr_00021,project_created,project,prj_00012,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0000718,acc_0002,usr_00015,project_created,project,prj_00012,2025-12-19 00:00:00+00:00,2025-12-20 00:00:00+00:00
evt_0000719,acc_0002,usr_00019,task_status_changed,task,tsk_000206,2025-12-30 00:00:00+00:00,2025-12-31 00:00:00+00:00
evt_0000720,acc_0002,usr_00018,project_created,project,prj_00012,2026-01-22 00:00:00+00:00,2026-01-22 00:00:00+00:00
evt_0000721,acc_0002,usr_00015,handoff_completed,task,tsk_000207,2026-01-19 00:00:00+00:00,2026-01-19 00:00:00+00:00
evt_0000722,acc_0002,usr_00023,project_created,project,prj_00012,2025-12-10 00:00:00+00:00,2025-12-10 00:00:00+00:00
evt_0000723,acc_0002,usr_00019,dashboard_viewed,account,acc_0002,2025-12-26 00:00:00+00:00,2025-12-26 00:00:00+00:00
evt_0000724,acc_0002,usr_00022,dashboard_viewed,account,acc_0002,2025-12-06 00:00:00+00:00,2025-12-06 00:00:00+00:00
evt_0000725,acc_0002,usr_00023,handoff_completed,task,tsk_000208,2025-11-22 00:00:00+00:00,2025-11-22 00:00:00+00:00
evt_0000726,acc_0002,usr_00019,project_created,project,prj_00012,2025-12-11 00:00:00+00:00,2025-12-11 00:00:00+00:00
evt_0000727,acc_0002,usr_00018,project_created,project,prj_00012,2025-11-08 00:00:00+00:00,2025-11-11 00:00:00+00:00
evt_0000728,acc_0002,usr_00017,handoff_completed,task,tsk_000208,2025-12-11 00:00:00+00:00,2025-12-16 00:00:00+00:00
evt_0000729,acc_0002,usr_00023,dashboard_viewed,account,acc_0002,2025-12-26 00:00:00+00:00,2025-12-26 00:00:00+00:00
evt_0000730,acc_0002,usr_00017,project_created,project,prj_00012,2025-12-31 00:00:00+00:00,2025-12-31 00:00:00+00:00
evt_0000731,acc_0002,usr_00015,task_status_changed,task,tsk_000209,2026-01-23 00:00:00+00:00,2026-01-23 00:00:00+00:00
evt_0000732,acc_0002,usr_00016,project_created,project,prj_00012,2026-01-11 00:00:00+00:00,2026-01-11 00:00:00+00:00
evt_0000733,acc_0002,usr_00015,project_created,project,prj_00012,2026-01-25 00:00:00+00:00,2026-01-25 00:00:00+00:00
evt_0000734,acc_0002,usr_00015,task_status_changed,task,tsk_000210,2025-12-18 00:00:00+00:00,2025-12-18 00:00:00+00:00
evt_0000735,acc_0002,usr_00020,task_status_changed,task,tsk_000210,2026-01-25 00:00:00+00:00,2026-01-25 00:00:00+00:00
evt_0000736,acc_0002,usr_00015,login_succeeded,account,acc_0002,2025-12-23 00:00:00+00:00,2025-12-23 00:00:00+00:00
evt_0000737,acc_0002,usr_00021,project_created,project,prj_00012,2026-01-28 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000738,acc_0002,usr_00018,login_succeeded,account,acc_0002,2025-12-09 00:00:00+00:00,2025-12-09 00:00:00+00:00
evt_0000739,acc_0002,usr_00016,project_created,project,prj_00012,2026-01-16 00:00:00+00:00,2026-01-19 00:00:00+00:00
evt_0000740,acc_0002,usr_00019,project_created,project,prj_00012,2026-01-15 00:00:00+00:00,2026-01-17 00:00:00+00:00
evt_0000741,acc_0002,usr_00019,project_created,project,prj_00012,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0000742,acc_0002,usr_00018,handoff_completed,task,tsk_000211,2026-01-21 00:00:00+00:00,2026-01-21 00:00:00+00:00
evt_0000743,acc_0002,usr_00018,handoff_completed,task,tsk_000211,2026-01-18 00:00:00+00:00,2026-01-18 00:00:00+00:00
evt_0000744,acc_0002,usr_00020,project_created,project,prj_00012,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000745,acc_0002,usr_00018,task_status_changed,task,tsk_000212,2025-12-04 00:00:00+00:00,2025-12-04 00:00:00+00:00
evt_0000746,acc_0002,usr_00019,login_succeeded,account,acc_0002,2026-01-15 00:00:00+00:00,2026-01-15 00:00:00+00:00
evt_0000747,acc_0002,usr_00021,login_succeeded,account,acc_0002,2026-01-11 00:00:00+00:00,2026-01-11 00:00:00+00:00
evt_0000748,acc_0002,usr_00022,login_succeeded,account,acc_0002,2026-01-25 00:00:00+00:00,2026-01-27 00:00:00+00:00
evt_0000749,acc_0002,usr_00017,project_created,project,prj_00012,2026-01-11 00:00:00+00:00,2026-01-11 00:00:00+00:00
evt_0000750,acc_0002,usr_00016,project_created,project,prj_00012,2026-01-05 00:00:00+00:00,2026-01-05 00:00:00+00:00
evt_0000751,acc_0002,usr_00018,project_created,project,prj_00012,2026-01-14 00:00:00+00:00,2026-01-14 00:00:00+00:00
evt_0000752,acc_0002,usr_00020,task_completed,task,tsk_000215,2026-01-24 00:00:00+00:00,2026-01-24 00:00:00+00:00
evt_0000753,acc_0002,usr_00022,project_created,project,prj_00013,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000754,acc_0002,usr_00015,dashboard_viewed,account,acc_0002,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0000755,acc_0002,usr_00015,project_created,project,prj_00013,2026-01-19 00:00:00+00:00,2026-01-19 00:00:00+00:00
evt_0000756,acc_0002,usr_00022,task_status_changed,task,tsk_000216,2026-01-17 00:00:00+00:00,2026-01-17 00:00:00+00:00
evt_0000757,acc_0002,usr_00017,task_status_changed,task,tsk_000216,2026-01-25 00:00:00+00:00,2026-01-25 00:00:00+00:00
evt_0000758,acc_0002,usr_00016,project_created,project,prj_00013,2026-01-11 00:00:00+00:00,2026-01-11 00:00:00+00:00
evt_0000759,acc_0002,usr_00018,task_assigned,task,tsk_000217,2026-01-02 00:00:00+00:00,2026-01-02 00:00:00+00:00
evt_0000760,acc_0002,usr_00018,dashboard_viewed,account,acc_0002,2026-01-26 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0000761,acc_0002,usr_00018,project_created,project,prj_00013,2026-01-23 00:00:00+00:00,2026-01-23 00:00:00+00:00
evt_0000762,acc_0002,usr_00016,task_created,task,tsk_000218,2026-01-06 00:00:00+00:00,2026-01-06 00:00:00+00:00
evt_0000763,acc_0002,usr_00017,dashboard_viewed,account,acc_0002,2026-01-03 00:00:00+00:00,2026-01-03 00:00:00+00:00
evt_0000764,acc_0002,usr_00018,login_succeeded,account,acc_0002,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000765,acc_0002,usr_00018,dashboard_viewed,account,acc_0002,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000766,acc_0002,usr_00015,project_created,project,prj_00013,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000767,acc_0002,usr_00020,dashboard_viewed,account,acc_0002,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000768,acc_0002,usr_00018,dashboard_viewed,account,acc_0002,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000769,acc_0002,usr_00017,dashboard_viewed,account,acc_0002,2026-01-23 00:00:00+00:00,2026-01-23 00:00:00+00:00
evt_0000770,acc_0002,usr_00016,task_assigned,task,tsk_000220,2025-12-27 00:00:00+00:00,2025-12-27 00:00:00+00:00
evt_0000771,acc_0002,usr_00018,dashboard_viewed,account,acc_0002,2025-12-29 00:00:00+00:00,2025-12-29 00:00:00+00:00
evt_0000772,acc_0002,usr_00015,project_created,project,prj_00013,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000773,acc_0002,usr_00021,project_created,project,prj_00013,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000774,acc_0002,usr_00018,login_succeeded,account,acc_0002,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000775,acc_0002,usr_00018,project_created,project,prj_00013,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000776,acc_0002,usr_00020,work_note_added,task,tsk_000222,2026-01-15 00:00:00+00:00,2026-01-15 00:00:00+00:00
evt_0000777,acc_0002,usr_00020,work_note_added,task,tsk_000222,2025-12-25 00:00:00+00:00,2025-12-25 00:00:00+00:00
evt_0000778,acc_0002,usr_00016,project_created,project,prj_00013,2026-01-24 00:00:00+00:00,2026-01-25 00:00:00+00:00
evt_0000779,acc_0002,usr_00021,work_note_added,task,tsk_000222,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0000780,acc_0002,usr_00015,project_created,project,prj_00013,2025-12-23 00:00:00+00:00,2025-12-23 00:00:00+00:00
evt_0000781,acc_0002,usr_00019,project_created,project,prj_00013,2025-12-16 00:00:00+00:00,2025-12-16 00:00:00+00:00
evt_0000782,acc_0002,usr_00018,login_succeeded,account,acc_0002,2026-01-24 00:00:00+00:00,2026-01-27 00:00:00+00:00
evt_0000783,acc_0002,usr_00017,task_assigned,task,tsk_000224,2026-01-09 00:00:00+00:00,2026-01-09 00:00:00+00:00
evt_0000784,acc_0002,usr_00016,dashboard_viewed,account,acc_0002,2025-12-19 00:00:00+00:00,2025-12-19 00:00:00+00:00
evt_0000785,acc_0002,usr_00023,task_status_changed,task,tsk_000224,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000786,acc_0002,usr_00016,task_assigned,task,tsk_000224,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00
evt_0000787,acc_0002,usr_00020,work_note_added,task,tsk_000224,2025-12-25 00:00:00+00:00,2025-12-26 00:00:00+00:00
evt_0000788,acc_0002,usr_00021,task_completed,task,tsk_000225,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0000789,acc_0002,usr_00020,login_succeeded,account,acc_0002,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0000790,acc_0002,usr_00019,project_created,project,prj_00013,2026-01-29 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000791,acc_0002,usr_00018,project_created,project,prj_00013,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000792,acc_0002,usr_00018,project_created,project,prj_00013,2025-12-31 00:00:00+00:00,2026-01-01 00:00:00+00:00
evt_0000793,acc_0002,usr_00015,login_succeeded,account,acc_0002,2026-01-23 00:00:00+00:00,2026-01-23 00:00:00+00:00
evt_0000794,acc_0002,usr_00017,project_created,project,prj_00013,2025-12-31 00:00:00+00:00,2026-01-03 00:00:00+00:00
evt_0000795,acc_0002,usr_00019,dashboard_viewed,account,acc_0002,2026-01-24 00:00:00+00:00,2026-01-24 00:00:00+00:00
evt_0000796,acc_0002,usr_00018,project_created,project,prj_00013,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000797,acc_0002,usr_00019,dashboard_viewed,account,acc_0002,2025-12-15 00:00:00+00:00,2025-12-15 00:00:00+00:00
evt_0000798,acc_0002,usr_00020,dashboard_viewed,account,acc_0002,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000799,acc_0002,usr_00021,dashboard_viewed,account,acc_0002,2025-12-21 00:00:00+00:00,2025-12-21 00:00:00+00:00
evt_0000800,acc_0002,usr_00022,task_completed,task,tsk_000228,2026-01-05 00:00:00+00:00,2026-01-05 00:00:00+00:00
evt_0000801,acc_0002,usr_00023,project_created,project,prj_00013,2025-12-30 00:00:00+00:00,2025-12-30 00:00:00+00:00
evt_0000802,acc_0002,usr_00015,project_created,project,prj_00013,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0000803,acc_0002,usr_00018,project_created,project,prj_00013,2026-01-23 00:00:00+00:00,2026-01-23 00:00:00+00:00
evt_0000804,acc_0002,usr_00022,login_succeeded,account,acc_0002,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000805,acc_0002,usr_00019,work_note_added,task,tsk_000229,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000806,acc_0002,usr_00016,project_created,project,prj_00013,2026-01-13 00:00:00+00:00,2026-01-13 00:00:00+00:00
evt_0000807,acc_0002,usr_00019,dashboard_viewed,account,acc_0002,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0000808,acc_0002,usr_00015,project_created,project,prj_00013,2026-01-26 00:00:00+00:00,2026-01-26 00:00:00+00:00
evt_0000809,acc_0002,usr_00023,project_created,project,prj_00013,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00
evt_0000810,acc_0002,usr_00019,task_assigned,task,tsk_000231,2026-01-23 00:00:00+00:00,2026-01-23 00:00:00+00:00
evt_0000811,acc_0002,usr_00016,work_note_added,task,tsk_000231,2026-01-02 00:00:00+00:00,2026-01-02 00:00:00+00:00
evt_0000812,acc_0002,usr_00018,work_note_added,task,tsk_000231,2026-01-25 00:00:00+00:00,2026-01-25 00:00:00+00:00
evt_0000813,acc_0002,usr_00017,task_assigned,task,tsk_000231,2026-01-16 00:00:00+00:00,2026-01-16 00:00:00+00:00
evt_0000814,acc_0002,usr_00023,login_succeeded,account,acc_0002,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000815,acc_0002,usr_00022,dashboard_viewed,account,acc_0002,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000816,acc_0002,usr_00017,task_assigned,task,tsk_000233,2026-01-21 00:00:00+00:00,2026-01-21 00:00:00+00:00
evt_0000817,acc_0002,usr_00019,project_created,project,prj_00013,2026-01-24 00:00:00+00:00,2026-01-24 00:00:00+00:00
evt_0000818,acc_0002,usr_00023,work_note_added,task,tsk_000233,2026-01-21 00:00:00+00:00,2026-01-21 00:00:00+00:00
evt_0000819,acc_0002,usr_00021,login_succeeded,account,acc_0002,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00
evt_0000820,acc_0002,usr_00016,work_note_added,task,tsk_000234,2026-01-10 00:00:00+00:00,2026-01-10 00:00:00+00:00
evt_0000821,acc_0002,usr_00020,project_created,project,prj_00013,2026-01-20 00:00:00+00:00,2026-01-20 00:00:00+00:00
evt_0000822,acc_0002,usr_00016,login_succeeded,account,acc_0002,2026-01-13 00:00:00+00:00,2026-01-13 00:00:00+00:00
evt_0000823,acc_0002,usr_00016,work_note_added,task,tsk_000234,2026-01-07 00:00:00+00:00,2026-01-07 00:00:00+00:00
evt_0000824,acc_0002,usr_00019,handoff_completed,task,tsk_000235,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000825,acc_0002,usr_00023,dashboard_viewed,account,acc_0002,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000826,acc_0002,usr_00021,login_succeeded,account,acc_0002,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000827,acc_0002,usr_00023,handoff_completed,task,tsk_000235,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0000828,acc_0003,usr_00027,dashboard_viewed,account,acc_0003,2026-01-10 00:00:00+00:00,2026-01-10 00:00:00+00:00
evt_0000829,acc_0003,usr_00026,work_note_added,task,tsk_000236,2026-01-26 00:00:00+00:00,2026-01-26 00:00:00+00:00
evt_0000830,acc_0003,usr_00028,project_created,project,prj_00014,2026-01-23 00:00:00+00:00,2026-01-23 00:00:00+00:00
evt_0000831,acc_0003,usr_00029,project_created,project,prj_00014,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000832,acc_0003,usr_00028,dashboard_viewed,account,acc_0003,2026-01-21 00:00:00+00:00,2026-01-21 00:00:00+00:00
evt_0000833,acc_0003,usr_00030,work_note_added,task,tsk_000237,2026-01-21 00:00:00+00:00,2026-01-21 00:00:00+00:00
evt_0000834,acc_0003,usr_00025,project_created,project,prj_00014,2026-01-23 00:00:00+00:00,2026-01-23 00:00:00+00:00
evt_0000835,acc_0003,usr_00030,login_succeeded,account,acc_0003,2026-01-24 00:00:00+00:00,2026-01-24 00:00:00+00:00
evt_0000836,acc_0003,usr_00031,blocker_added,task,tsk_000237,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0000837,acc_0003,usr_00029,project_created,project,prj_00014,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00
evt_0000838,acc_0003,usr_00030,project_created,project,prj_00014,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00
evt_0000839,acc_0003,usr_00025,login_succeeded,account,acc_0003,2026-01-22 00:00:00+00:00,2026-01-22 00:00:00+00:00
evt_0000840,acc_0003,usr_00026,task_created,task,tsk_000239,2026-01-25 00:00:00+00:00,2026-01-25 00:00:00+00:00
evt_0000841,acc_0003,usr_00025,dashboard_viewed,account,acc_0003,2026-01-10 00:00:00+00:00,2026-01-10 00:00:00+00:00
evt_0000842,acc_0003,usr_00029,project_created,project,prj_00014,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00
evt_0000843,acc_0003,usr_00028,work_note_added,task,tsk_000240,2026-01-17 00:00:00+00:00,2026-01-20 00:00:00+00:00
evt_0000844,acc_0003,usr_00024,dashboard_viewed,account,acc_0003,2026-01-13 00:00:00+00:00,2026-01-13 00:00:00+00:00
evt_0000845,acc_0003,usr_00031,project_created,project,prj_00014,2026-01-16 00:00:00+00:00,2026-01-22 00:00:00+00:00
evt_0000846,acc_0003,usr_00032,project_created,project,prj_00014,2026-01-19 00:00:00+00:00,2026-01-19 00:00:00+00:00
evt_0000847,acc_0003,usr_00029,task_assigned,task,tsk_000240,2026-01-17 00:00:00+00:00,2026-01-17 00:00:00+00:00
evt_0000848,acc_0003,usr_00029,project_created,project,prj_00014,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000849,acc_0003,usr_00027,project_created,project,prj_00014,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000850,acc_0003,usr_00028,dashboard_viewed,account,acc_0003,2026-01-18 00:00:00+00:00,2026-01-18 00:00:00+00:00
evt_0000851,acc_0003,usr_00027,dashboard_viewed,account,acc_0003,2026-01-13 00:00:00+00:00,2026-01-13 00:00:00+00:00
evt_0000852,acc_0003,usr_00025,project_created,project,prj_00014,2026-01-14 00:00:00+00:00,2026-01-14 00:00:00+00:00
evt_0000853,acc_0003,usr_00026,project_created,project,prj_00014,2026-01-23 00:00:00+00:00,2026-01-23 00:00:00+00:00
evt_0000854,acc_0003,usr_00025,task_assigned,task,tsk_000243,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000855,acc_0003,usr_00031,login_succeeded,account,acc_0003,2026-01-17 00:00:00+00:00,2026-01-17 00:00:00+00:00
evt_0000856,acc_0003,usr_00031,project_created,project,prj_00014,2026-01-22 00:00:00+00:00,2026-01-22 00:00:00+00:00
evt_0000857,acc_0003,usr_00024,dashboard_viewed,account,acc_0003,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00
evt_0000858,acc_0003,usr_00029,project_created,project,prj_00014,2026-01-20 00:00:00+00:00,2026-01-24 00:00:00+00:00
evt_0000859,acc_0003,usr_00028,project_created,project,prj_00014,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0000860,acc_0003,usr_00025,login_succeeded,account,acc_0003,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0000861,acc_0003,usr_00024,handoff_completed,task,tsk_000244,2026-01-28 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000862,acc_0003,usr_00025,dashboard_viewed,account,acc_0003,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0000863,acc_0003,usr_00027,project_created,project,prj_00014,2026-01-17 00:00:00+00:00,2026-01-17 00:00:00+00:00
evt_0000864,acc_0003,usr_00026,project_created,project,prj_00014,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00
evt_0000865,acc_0003,usr_00029,task_status_changed,task,tsk_000246,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0000866,acc_0003,usr_00027,project_created,project,prj_00014,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0000867,acc_0003,usr_00028,task_assigned,task,tsk_000246,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0000868,acc_0003,usr_00031,project_created,project,prj_00014,2026-01-07 00:00:00+00:00,2026-01-07 00:00:00+00:00
evt_0000869,acc_0003,usr_00032,dashboard_viewed,account,acc_0003,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00
evt_0000870,acc_0003,usr_00030,login_succeeded,account,acc_0003,2026-01-17 00:00:00+00:00,2026-01-19 00:00:00+00:00
evt_0000871,acc_0003,usr_00032,login_succeeded,account,acc_0003,2026-01-11 00:00:00+00:00,2026-01-11 00:00:00+00:00
evt_0000872,acc_0003,usr_00032,handoff_completed,task,tsk_000247,2026-01-23 00:00:00+00:00,2026-01-23 00:00:00+00:00
evt_0000873,acc_0003,usr_00027,project_created,project,prj_00014,2026-01-26 00:00:00+00:00,2026-01-26 00:00:00+00:00
evt_0000874,acc_0003,usr_00030,project_created,project,prj_00014,2026-01-22 00:00:00+00:00,2026-01-22 00:00:00+00:00
evt_0000875,acc_0003,usr_00029,work_note_added,task,tsk_000248,2026-01-12 00:00:00+00:00,2026-01-12 00:00:00+00:00
evt_0000876,acc_0003,usr_00032,project_created,project,prj_00014,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0000877,acc_0003,usr_00030,login_succeeded,account,acc_0003,2026-01-14 00:00:00+00:00,2026-01-14 00:00:00+00:00
evt_0000878,acc_0003,usr_00028,work_note_added,task,tsk_000249,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0000879,acc_0003,usr_00028,work_note_added,task,tsk_000249,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000880,acc_0003,usr_00028,project_created,project,prj_00015,2026-01-30 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000881,acc_0003,usr_00026,project_created,project,prj_00015,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000882,acc_0003,usr_00029,project_created,project,prj_00015,2026-01-30 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000883,acc_0003,usr_00028,project_created,project,prj_00015,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000884,acc_0003,usr_00026,dashboard_viewed,account,acc_0003,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000885,acc_0003,usr_00031,work_note_added,task,tsk_000251,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000886,acc_0003,usr_00031,project_created,project,prj_00015,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000887,acc_0003,usr_00024,handoff_completed,task,tsk_000252,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000888,acc_0003,usr_00026,dashboard_viewed,account,acc_0003,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000889,acc_0003,usr_00028,task_completed,task,tsk_000252,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000890,acc_0003,usr_00031,dashboard_viewed,account,acc_0003,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000891,acc_0003,usr_00027,project_created,project,prj_00015,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000892,acc_0003,usr_00029,task_status_changed,task,tsk_000253,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000893,acc_0003,usr_00030,work_note_added,task,tsk_000253,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000894,acc_0003,usr_00031,project_created,project,prj_00015,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000895,acc_0003,usr_00028,project_created,project,prj_00015,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000896,acc_0003,usr_00026,dashboard_viewed,account,acc_0003,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000897,acc_0003,usr_00030,project_created,project,prj_00015,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000898,acc_0003,usr_00026,task_status_changed,task,tsk_000255,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000899,acc_0003,usr_00028,project_created,project,prj_00015,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000900,acc_0003,usr_00028,task_assigned,task,tsk_000255,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000901,acc_0003,usr_00026,project_created,project,prj_00015,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000902,acc_0003,usr_00026,handoff_completed,task,tsk_000256,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000903,acc_0003,usr_00027,task_completed,task,tsk_000256,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000904,acc_0003,usr_00032,project_created,project,prj_00015,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000905,acc_0003,usr_00024,project_created,project,prj_00015,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000906,acc_0003,usr_00026,dashboard_viewed,account,acc_0003,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000907,acc_0003,usr_00027,login_succeeded,account,acc_0003,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000908,acc_0003,usr_00024,task_completed,task,tsk_000258,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000909,acc_0003,usr_00030,project_created,project,prj_00015,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000910,acc_0003,usr_00026,dashboard_viewed,account,acc_0003,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000911,acc_0003,usr_00026,handoff_completed,task,tsk_000258,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000912,acc_0003,usr_00032,project_created,project,prj_00015,2026-01-30 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000913,acc_0003,usr_00031,task_completed,task,tsk_000259,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000914,acc_0003,usr_00031,task_completed,task,tsk_000259,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000915,acc_0003,usr_00028,project_created,project,prj_00015,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000916,acc_0003,usr_00030,handoff_completed,task,tsk_000259,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0000917,acc_0003,usr_00032,blocker_added,task,tsk_000260,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0000918,acc_0003,usr_00027,login_succeeded,account,acc_0003,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
